DATE,y
2017-10-26,4579.7155999999995
2017-10-27,5048.91
2017-10-28,2616.0824
2017-10-29,664.2488000000001
2017-10-30,3162.0
2017-10-31,4409.9172
2017-11-01,327.0156
2017-11-02,3642.8516
2017-11-03,4896.1744
2017-11-04,2098.2384
2017-11-05,665.4064
2017-11-06,3625.3964
2017-11-07,5042.7452
2017-11-08,3192.028
2017-11-09,3492.2232
2017-11-10,2451.8688
2017-11-11,1223.2256
2017-11-12,39.236799999999995
2017-11-13,2432.3608
2017-11-14,1967.6016
2017-11-15,3393.526
2017-11-16,2519.1276000000003
2017-11-17,2686.2147999999997
2017-11-18,773.2292
2017-11-19,411.62760000000003
2017-11-20,2815.4732
2017-11-21,3112.0512
2017-11-22,2911.6924
2017-11-23,1470.3064000000002
2017-11-24,2141.9312
2017-11-25,1161.6244
2017-11-26,288.1624
2017-11-27,1825.5772
2017-11-28,4110.6867999999995
2017-11-29,2118.29
2017-11-30,2050.9728
2017-12-01,1315.3348
2017-12-02,2526.1852
2017-12-03,
2017-12-04,2729.2432
2017-12-05,2735.7140000000004
2017-12-06,1164.506
2017-12-07,3225.6088
2017-12-08,418.93559999999997
2017-12-09,1271.5332
2017-12-10,69.2
2017-12-11,1818.2060000000001
2017-12-12,2821.6715999999997
2017-12-13,2154.062
2017-12-14,879.8536
2017-12-15,1768.4788
2017-12-16,535.8816
2017-12-17,703.4091999999999
2017-12-18,1514.5688
2017-12-19,1438.4335999999998
2017-12-20,1917.3204
2017-12-21,1604.0811999999999
2017-12-22,2666.9516
2017-12-23,872.7948
2017-12-24,146.822
2017-12-25,
2017-12-26,
2017-12-27,1393.7928
2017-12-28,1292.9188000000001
2017-12-29,2486.5068
2017-12-30,1194.2908
2017-12-31,50.0716
2018-01-01,
2018-01-02,2306.5064
2018-01-03,1443.3
2018-01-04,1381.8396
2018-01-05,2180.8435999999997
2018-01-06,620.68
2018-01-07,
2018-01-08,2407.5044
2018-01-09,3062.8959999999997
2018-01-10,3072.7732
2018-01-11,3235.7624
2018-01-12,1980.1528
2018-01-13,1130.7288
2018-01-14,413.7796
2018-01-15,3699.676
2018-01-16,2911.1928000000003
2018-01-17,6129.775600000001
2018-01-18,4321.0652
2018-01-19,2963.1528000000003
2018-01-20,1388.5032
2018-01-21,52.287600000000005
2018-01-22,3373.8867999999998
2018-01-23,4354.8436
2018-01-24,6081.8276000000005
2018-01-25,4152.3488
2018-01-26,4189.7052
2018-01-27,3257.4316
2018-01-28,25.297600000000003
2018-01-29,6596.2732
2018-01-30,9123.2896
2018-01-31,13758.188
2018-02-01,3330.3108
2018-02-02,4292.3372
2018-02-03,1439.6168
2018-02-04,486.3472
2018-02-05,4000.5771999999997
2018-02-06,2709.062
2018-02-07,3311.5759999999996
2018-02-08,2732.2052000000003
2018-02-09,2655.4492
2018-02-10,2017.1612
2018-02-11,503.2332
2018-02-12,2389.84
2018-02-13,2577.314
2018-02-14,2987.8156
2018-02-15,3725.3784
2018-02-16,2759.3856
2018-02-17,911.25
2018-02-18,510.792
2018-02-19,1733.4928
2018-02-20,2708.4364
2018-02-21,1975.1864
2018-02-22,1307.49
2018-02-23,1235.122
2018-02-24,958.9952000000001
2018-02-25,452.54760000000005
2018-02-26,3571.8024
2018-02-27,2039.3072
2018-02-28,2888.8691999999996
2018-03-01,3364.9035999999996
